Name,Area,Spotify_Name,Spotify_ID,Similarity_ratio
Tony Alvarez,Latin,TONY ALVAREZ,08UNePRuJcEO30J1X69Wy8,100.0
Tony An,KR,Tony Anderson,3aRscMJRah0QrvGE5rkvZl,70.0
Tony Banks,USUK,Tony Banks,0GoR8CuoikLD53GNMZUGHN,100.0
Tony Bennett,USUK,Tony Bennett,2lolQgalUvZDfp5vvVtTYV,100.0
Tony Berroa,Latin,Tony Berroa,3sROTY59xu7crUJ3Tmelgq,100.0
Tony Camargo,Latin,Tony Camargo,5ty08GXpCMviM7BKWNrdXi,100.0
Tony De La Rosa,Latin,Tony De La Rosa,1ucxLm8023phLew0uwYcni,100.0
Tony Diaz,Latin,Tony Diaz,0znvzO966RkjyRVfItF2PX,100.0
Tony Done's Hollywood Quintet,Latin,Tony Done's Hollywood Quintet,3Vz3yX1dKquQuppLLtojOS,100.0
Tony Enos,Latin,Tony Enos,18BopKkO02BMzKwMaQ6dxK,100.0
Tony Iommi,USUK,Tony Iommi,7iA7uWUkWLpapsaaqmzRQV,100.0
Tony Joe White,USUK,Tony Joe White,6QvgWa4x3Ij4tvBpFMo11P,100.0
Tony Martin,USUK,Tony Martin,5AHm2PdPYw9qsj1q1bhxj2,100.0
Tony Moncada y su Conjunto,Latin,,,21.0
Tony Mottola,Latin,Tony Mottola y Su Orquesta,5qByAjccmQRznP524QB0wy,63.0
Tony Pizarro,Latin,Tony Pizarro,0kdJUnZQvwczjH90S7ZMOW,100.0
Tony Renis,Latin,Tony Renis,55WUEyUburuMbmTBiIUzpm,100.0
Tony Riparetti,Latin,Tony Riparetti,0Xqp0Ma77yVpsf5fQkgl73,100.0
Tony Robinson Trio,Latin,,,19.0
Tony Rosado,Latin,Tony Rosado,2J6aYS0OVbeD3fxpbhINsC,100.0
Tony Sauceda,Latin,Tony Sauceda,1YEKW60xZ8YAHsJ786EQKa,100.0
Tony Succar,Latin,Tony Succar,17S2mEKDY4xHBWCy9kAPzk,100.0
Tony Tejera y su Conjunto,Latin,Tony Tejera Y Su Conjunto,2yfPWjD7vTIwP8AUp9Hv8J,100.0
Tony Toni Toné,USUK,Tony! Toni! Toné!,7vWlb4pM85jCHvV771qZZW,90.0
Tony Touch,USUK,Tony Touch,19MNIbED5OlB4TxiAYStlH,100.0
Tony Tun Tun,Latin,Reel & Tony Tun Tun,7BYfCfePXS35fEgFGJUoUG,77.0
Tony Yayo,USUK,Tony Yayo,50UMTib697JJ44le8DO2Va,100.0
Tonín García,Latin,Tonín García,0sEIeYlleobDxcQBm7sEC2,100.0
Too $hort,USUK,Too $hort,4sb7rZNN93BSS6Gqgepo4v,100.0
Too Much Too Young,JP,,,10.0
Tool,USUK;KR,TOOL,2yEwvVSSSUkcLeSTNyHKh8,100.0
Top,KR,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,67.0
Top Nu Nhac Vien Ha Noi,VN,Tốp nữ Nhạc viện Hà Nội,0Piuw93uMSBNVx7dOLY3Yr,100.0
Top Secret,KR,Top Secret Music,49RxFwI1QJQq6w1ffliAdB,77.0
Top.AZ,KR,Topo Azul,5erxLGksxHOmBwLETKLsbj,67.0
TopSecret,KR,Mark Topsecret,0RomIE17hKYetOLQi0KHxk,78.0
Tophamhatkyo,JP,,,13.0
Toploader,USUK,Toploader,6xeFne1rkxMhKSW3ipvkdV,100.0
Topp Dogg,KR,Topp Dogg,5lu4FUL66F4mwA8SBC8j3g,100.0
Tor Halmrast,EU,Tor Halmrast,2s12P2oSDQ4aS9LntJsxNB,100.0
Tora Tora,USUK,Tora,7KGI0OwY8iAL5rI5p47YyK,62.0
Torhilo,Latin,Torhilo,0zNRvUPAndLL48wcNDXVOW,100.0
Tori Amos,USUK,Tori Amos,1KsASRNugxU85T0u6zSg32,100.0
Tori Kudo,JP,Tori Kudo,32Dm1eOKsyPTtdPZbbulSM,100.0
Toriyama Yuuji,JP,鳥山 雄司,19XNdm2tn6yK7xA26Ef0HF,29.0
Tormod Liseth,EU,Tormod Liseth,0PXoTB5fe59fImbQUIJAIO,100.0
Toro,Latin,Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,57.0
Torsten Turinsky Trio,Latin,Torsten Turinsky Trio,4yI3wF3KCOl2WzKttJUViP,100.0
Tortoise Matsumoto,JP,Tortoise Matsumoto,50MDyQulQMbVbC4wf8T9kz,100.0
Toru Kitajima,JP,Toru Kitajima,42StioxLEDpvSXcNPhrqQh,100.0
Toru Tanabe,JP,Toru Tanabe,1cWpf2H3McLoGXQKq8jxge,100.0
Torvikopla,Latin,Torvikopla,5f7OJxTsuT72JvrD7Ruy9w,100.0
Tory Lanez,USUK,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,100.0
Toshi Kubota,JP,Toshinobu Kubota,45JvI0rkPkFFL14Cj0eput,86.0
Toshi Tsuchitori,JP,Toshi Tsuchitori,7hXNts8FQfZudbAwVv5AWx,100.0
Toshiaki Otsubo,JP,,,11.0
Toshiharu Okajima,JP,"Toshiharu""OKAJI""Okajima",76exn4WWFsKzFV3JldxtER,80.0
Toshihiko Matsunaga,JP,,,18.0
Toshiki Konishi,JP,Toshiki Konishi,1jtefjz7qtLX4Zi2z8kVYq,100.0
Toshiko Yamaguchi,Latin,山口淑子,3QmDLMyrmKhkWccb629IGR,42.0
Toshiko Yonekawa,JP,Toshiko Yonekawa,3cTbAQ78NM0AekpFXJJfua,100.0
Toshimichi Isoe,JP,磯江 俊道,1BWKmH7LNp5PdaMlwQgG1o,24.0
Toshinobu Kubota,JP,Toshinobu Kubota,45JvI0rkPkFFL14Cj0eput,100.0
Toshiro Hitsugaya (Romi Paku),JP,,,6.0
Toshiro Masuada,JP,,,11.0
Toshiro Mayuzumi,JP,Toshiro Mayuzumi,6fTUOi1EcpgGqKl4Q4UE2N,100.0
Toshiya Igarashi,JP,,,11.0
Toshiyuki Kishi,JP,B-PROJECT（cv.小野大輔、岸尾だいすけ、豊永利行、花江夏樹、加藤和樹、上村祐翔、柿原徹也、森久保祥太郎、大河元気、増田俊樹、西山宏太朗、八代 拓、千葉翔也、江口拓也）,7JSl8kjGqucuKqtAG2jyYU,9.0
Toshiyuki Sasagawa,JP,,,10.0
Toshiyuki Watanabe,JP,Toshiyuki Watanabe,6Iam8AiMW3AJ8VymklCwRo,100.0
Totem (Uruguay),Latin,Totem Uruguay,3gSMcoFtI4aMgYDYNK2DHY,93.0
Toto,USUK,TOTO,0PFtn5NtBbbUNbU9EAmIWF,100.0
Toto Cutugno,USUK,Toto Cutugno,6elIiwc8OyeqKxXe2rmPXZ,100.0
Toto La Momposina y Sus Tambores,Latin,Toto La Momposina Y Sus Tambores,5iubHJKZJ2eHf8UO8p1O5Y,100.0
Totonho Villeroy,Latin,,,11.0
Totos,JP,Mariusz Totoszko,0A2wc3OamDc1HwMATHvn9x,48.0
Totó La Momposina,Latin,Totó La Momposina,26BL0aeVS96sje8JfCNfUk,100.0
Touch,KR,Teezo Touchdown,0fGcIStdT1OpFFhOC7Wp36,50.0
Touhou,JP,Touhou 4,6WHjAoq6gLTudUDDdpgz3N,86.0
Touken Danshi team Shinsengumi with Hachisukakotetsu,JP,Touken Danshi team Shinsengumi with Hachisukakotetsu,1ew0FXEcpW2XEDwE0gNsni,100.0
Tove Lo,USUK,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,100.0
Towa Tei,JP,TOWA TEI,5FLbE1s9bnHwJhmngtVXpD,100.0
Tower of Power,USUK,Tower Of Power,0JCxGVxsISZzJHJPUOtceB,100.0
Toxina Boogie,Latin,Toxina Boogie,6YbN70brmJFnwBZF8BW6wm,100.0
Toyah,USUK,Toyah,17xleTMStusKOyQrNuK3sQ,100.0
Toyoguchi Megumi,JP,大賢者 (CV.豊口めぐみ),6tDkmqVwpLXCFlLVLeR57d,38.0
Toyota,Latin,2003 Toyota Corolla,6FYMANNdpYv2Y9prysxwCW,48.0
Toyote,KR,Toyote,2FyEPjDDOPFj4ceXxf165d,100.0
Toña la negra,Latin,Toña La Negra,2NRvtXR7xPvvJGoWov1YJ3,100.0
Toño Fernandez,Latin,Toño Fernandez El Mandarin,6ybHmXlDupsfThfhe4YQ14,70.0
Tra,JP,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,40.0
Trace Adkins,USUK,Trace Adkins,79FMDwzZQxHgSkIYBl3ODU,100.0
Tracey Thorn,USUK,Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,100.0
Tracey Ullman,USUK,Tracey Ullman,6f8l45N3qZB1xSCH1qFCFB,100.0
Tracie Spencer,USUK,Tracie Spencer,2SwRWWKpFqktihz7o2rfYX,100.0
Tracy Byrd,USUK,Tracy Byrd,0xxJO75NeIAF5jYruLYIDT,100.0
Tracy Chapman,USUK,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,100.0
Tracy Lawrence,USUK,Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,100.0
Trad.Arr.Carlos Otero,Latin,,,8.0
Tradisón,Latin,Septeto Tradisón,0XeeCyEG1mpEHFuBPsewIX,67.0
Traditional Japanese Music,JP,Traditional Japanese Music Ensemble,5FUOtLgtC9EoSWikzbuvXF,85.0
Traditional Japanese Music Ensemble,JP,Traditional Japanese Music Ensemble,5FUOtLgtC9EoSWikzbuvXF,100.0
Traffic,USUK,Traffic,1CD77o9fbdyQFrHnUPUEsF,100.0
Traffic Jammies,JP,,,11.0
Train,USUK,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,53.0
Trainee A,KR,APO 789TRAINEE,6qZWWussJiqTcaaSAQFfV7,61.0
Traks Boys,JP,Traks Boys,2YxQVv9xUpgOLtjtsj9GhT,100.0
Tran Phuong Linh,VN,,,21.0
Tran Qual,EU,,,33.0
Tran Quang Hai,VN,Trần Quang Hải,6RpIkT2yoogvLprwr1RZR8,100.0
Tran Tam,VN,Tam Ca Áo Trắng,1rp73mXglaGYmpWy6wgx9Z,43.0
Tran Trung Duc,VN,Tran Trung Duc,57jYiLFRAuRQ7vE2e3ug8M,100.0
Tran Uy Duc,VN,Tran Uy Duc,5YC6fY48HB7QIokxiFAN0B,100.0
Tranfuzzion,Latin,Tranfuzzion,0eNCUDNEMzrTqLmTbErSpR,100.0
Trang,VN,TRANG,2knyDFP4xw9wZEWA98JX6b,100.0
Trang Hàn,VN,Trang Hàn,2gugq8LTugkTfMNQKiO7sK,100.0
Trang Phap,VN,Trang Pháp,3Ovt66opVihLuIvPhlceI6,100.0
Trang Yue,VN,Trang Yue,2Hlo03qlzn5XlyVZaEsDyH,100.0
Trans Fixion,KR,Trans Fixion,2jsR3E9FNJkasVozzmISD5,100.0
Transatlantic,USUK,Transatlantic,4eOjprZV7J3pEjQOsdtLjC,100.0
Transgression,EU,Transgressions,6iVmrpnjoXKSU7klaRj8su,96.0
Transito,Latin,Tránsito Cocomarola,5jd1H6Z9DIlqbHnBNbeAN9,59.0
Transplants,USUK,Transplants,6f9zLIMqyEu7abKhGMFr5q,100.0
Transvision Vamp,USUK,Transvision Vamp,7oIgcNOdEHNwP8NFl9tYWs,100.0
Trapdoor Social,USUK,Trapdoor Social,5SancUuEIRjnkYtglSRe8Q,100.0
Trapt,USUK,Trapt,1UdQqCUR7RwB9YYJONwbdM,100.0
Trash Boat,USUK,Trash Boat,0XGJ3GUPwslwFJ66yNbHeh,100.0
Trast,JP,Quinto Traste,6P13ruPy9hJcSnCVmvYQn5,56.0
Traveling Wilburys,USUK,Traveling Wilburys,2hO4YtXUFJiUYS2uYFvHNK,100.0
Travesía,Latin,Travesía,5xidFK6dRrW1qFVF9LosMC,100.0
Travi$ Scott,USUK,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,92.0
Travis,USUK,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,67.0
Travis Denning,USUK,Travis Denning,6CegFHnUqJcOBipgphZ2CJ,100.0
Travis Japan,JP,Travis Japan,28IJpwoVi5R92MtHxkj2Lk,100.0
Travis Tritt,USUK,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,100.0
Trax,KR,Thunderstorm Global Project from TraxLab,7KVyxOo8YqvSzrpdVWW1wO,18.0
Trazero,Latin,,,20.0
Tre Vise Menn og Jomfru Maria,EU,,,12.0
Treasure,KR,TREASURE,3KonOYiLsU53m4yT7gNotP,100.0
Treat,USUK,Treaty Oak Revival,3444S3C4U9Ts86BnCtSPRV,43.0
Treble Charger,USUK,Treble Charger,24DYOmDNLWoZxLh1SbNpSY,100.0
Trebol Clan Ft. Hector y Tito,Latin,,,12.0
Tree Bicycles,KR,Tree Bicycles,6NtOoQNn5V5VNltGTlC5NT,100.0
Trefle,JP,As De Trêfle,1v1DtvaEK5hAu2B0quJPSz,67.0
Trel,Latin,Trella,4YpLN8ZByubASuWnxWokRT,80.0
Tremendo Cumban,Latin,,,33.0
Tremonti,USUK,Tremonti,44tQC1PjxXIpEgW0i8uN00,100.0
Tremoro Tarantura,EU,,,20.0
Trench Foot,EU,Sonny Trench Foot,0ffKLPRzFdSXd2KTCHdz5S,79.0
Trending Tropics,Latin,Trending Tropics,0zMG6jvwyAyy2MDrxB7vpC,100.0
Trendz,KR,TRENDZ,6Bmr9e9x44iib7equMj5Qj,100.0
Tres Apenas Como Eso,Latin,Tres Apenas como eso,5dUFeFFUZctMRJDgfXFhzN,100.0
Tres Colores Joe,Latin,,,0.0
Tres Coronas,Latin,Tres Coronas,5kROocD0ED0BYdVo7tJrSe,100.0
Tres Dedos,Latin,Tres Dedos,4U7l68MAeVO9CLljg04lrF,100.0
Tres Pesos,Latin,Tres Pesos,7ANPNmDcf3ymfFky9jxiMr,100.0
Tresmuchachos Companeros,Latin,Tresmuchachos & Companeros,1NpzkjkcM3NLaYHBr4N2Sa,96.0
Trevor Kowalski,USUK,Trevor Kowalski,4vPiZNfnHqzN52FOn38BEv,100.0
Trey Kulp,Latin,,,0.0
Trey Lewis,USUK,Trey Lewis,15tTVhFpH8EFXeDgO9xkRO,100.0
Trey Songz,USUK,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,100.0
Triad Primus,JP,,,13.0
Tribal Chair,JP,TRIBAL CHAIR,7s1ZogIyPwKaDD778YVwpz,100.0
Tribalistas,Latin,Tribalistas,4laQz4PaKeh2Hu6QL6evVD,100.0
Tribe (San Jose),Latin,,,21.0
Tribe Society,USUK,Tribe Society,2Uy7HZ1G1NKVkRqAvGe5a0,100.0
Tribe of Gypsies,Latin,,,0.0
Tribo Massàhi,Latin,,,12.0
Tribu del sol,Latin,Tribu Del Sol,66Pgg1jRKKlF9NiefDSLDR,100.0
Tribus Futuras,Latin,,,12.0
Tribà,Latin,Tribal Seeds,7jgZFR40bWjwOrRCOZFB02,59.0
Triciq,Latin,Triciq,6GqIDfk0pUJ5RT55F9um6o,100.0
Trick Daddy,USUK,Trick Daddy,12FHARd9fY0Tu0ila4Ua25,100.0
Trick Trick,USUK,Trick Daddy,12FHARd9fY0Tu0ila4Ua25,55.0
Trickstar [氷鷹北斗 (CV:前野智昭)、明星スバル (CV:柿原徹也)、遊木真 (CV:森久保祥太郎)、衣更真緒(CV:梶裕貴)],JP,,,3.0
Trickstar; 氷鷹北斗(CV.前野智昭)、明星スバル(CV.柿原徹也)、遊木 真(CV.森久保祥太郎)、衣更真緒(CV.梶 裕貴),JP,,,3.0
Trico!,JP,tricot,5IKKS7LhpdlmMwqIagqf3f,83.0
Tricota,Latin,Boi Tricotado,5gd3lnq7UmRusoHHSmb1dj,70.0
Trieu Hoang,VN,Trieu Hoang Phuc,44jwS6cpGryrq9GXJA6ZDz,81.0
Trignal,JP,Trignal,1t0EF6AWlyM8qQrgvThVu5,100.0
Trina Bao Tran,VN,Trina Bảo Trân,5K2qDbE79EF8PbkkDzgHjD,100.0
Trina Innes,Latin,,,43.0
Trinh Thang Binh,VN,Trịnh Thăng Bình,4co1OIKlUOsNNVJFSZzO9N,100.0
Trini Lopez,USUK;Latin,Trini Lopez,5FlTKgucbhHvlJVf0pnvOv,100.0
Triny Y La Leyenda,Latin,Triny y La Leyenda de Tuzantla Mich.,1R49d7kNSjX070Kny6P0um,67.0
"Trio ""Los Tres del Caribe""",Latin,110th Street Jazz Trio,2iTyqgOU23gOA8FmtoqZhl,46.0
Trio 3D,Latin,3d Jazz Trio,477mG9mrQqHIdbL3wrhb4U,42.0
Trio Alegria Huasteca,Latin,Trio Alegria Huasteca,2BLTFYbn5udANXjiPuCCmJ,100.0
Trio Alegria Huautlense,Latin,Trio Alegria Huautlense,45X9rH8wG6M5txZEMrL0yn,100.0
Trio Amanecer,Latin,Trio Amanecer Huasteco,3zXAX0iJl3xugjTNlvPLvI,74.0
Trio Amazonia,Latin,Trio Amazonia,6AEm8Y0HpqCttIUfdfV04r,100.0
Trio Armonia Huasteca,Latin,Trio Armonia Huasteca,4jyDN8IXegV9Hn6RNVcejK,100.0
Trio Armonico,Latin,Trio Los Armonicos,1rQdLvPsO0jz72WqHZLldp,84.0
Trio Arpa,Latin,Trio Arpa,3h414qN7L9qDt5gtTdfag4,100.0
Trio Avileno,Latin,Trio Avileño,6OrjpJ63G2s9vm5VqkIYL4,100.0
Trio Aztlan,Latin,Trio Aztlan,6LhlLGsgalLJpXoPYdVbz8,100.0
Trio Bembe,Latin,Trio Bembe,1toeibOTzmrr18SR8NkrJy,100.0
Trio Cantar Huasteco,Latin,Trio Cantar Huasteco,55tSoHpVGvkYUvITBHD63z,100.0
Trio Caribe,Latin,Trio Caribe,4EgqvMFFAoQ88bgyO8QwBX,100.0
Trio Combinacion Huasteca,Latin,,,21.0
Trio Cumbo,Latin,,,0.0
Trio De Mario Patron,Latin,Trio De Mario Patron,7zITrKEK3OsfFuC7CbFRPY,100.0
Trio Delfines,Latin,Trio Delfines,1qvmo3M2lo0qpzRhzNTgIm,100.0
Trio Gitano,Latin,Gitano Sax Y Trío,5fyaWD1JjVhQna65fptZGV,43.0
Trio Grigoriu,Latin,Trio Grigoriu,1PvTXR9a5gnEWZKleuC403,100.0
Trio Herencia Huasteca,Latin,Trio Herencia Huasteca,5YG2CYWChP8Sh0YT5l4F4K,100.0
Trio Hermanos Moncada,Latin,Trio Hermanos Moncada,779FRZpxTZbMVoa2bNX7LT,100.0
Trio La Rosa,Latin,Trio La Rosa,6KThYLJ9zsdEc8B4kwUtZs,100.0
Trio Lira Paucina,Latin,Los Trio Lira Paucina,75Ngc3CNLkp478q8cmjMkp,89.0
Trio Los Andinos,Latin,Trío Los Andinos,2B0GmmjqmXPsYBv4YB5tlI,100.0
Trio Los Camperos De Valles,Latin,Trio Los Camperos De Valles,3eGNXP02YHdrlHdyIKzP1q,100.0
Trio Los Chapulhuacanenses,Latin,Trio Los Chapulhuacanenses,4WGXFmFT8RRojZ4yfJ7sxE,100.0
Trio Los Chapás,Latin,Trio Los Chapás,52jvzc9CbueLL79xuAy05L,100.0
Trio Los Chasquis,Latin,,,10.0
Trio Los Magaña,Latin,Trio Los Magaña,2uxtOCKAL5Qt7yQYGh2Fxy,100.0
Trio Los Panchos,Latin,Trio Los Panchos,75iTjtkoZp3DoULrMMGOsF,100.0
Trio Los Panchos Y Eydie Gorme,Latin,,,12.0
Trio Los Panchos Y Gigliola Cinquetti,Latin,,,15.0
Trio Los Pastores,Latin,Trio Los Pastores,5aq9oq8YZ8iqd0dqBIFGW9,100.0
Trio Los Playeros,Latin,Trio Los Playeros,7jelISSQ0PANGtxo61kfZe,100.0
Trio Los Trovadores De Panuco,Latin,Trio Los Trovadores De Panuco,3k7WXSOFJK1ARhss9Ic6V7,100.0
Trio Los Vaqueros De Tempoal,Latin,Trio Los Vaqueros De Tempoal,1fRdcyevyRwTaPsh6n8NZW,100.0
Trio Madrigal,Latin,Trio Madrigal Del Paraguai,06dbjhEC7TptPW1wWc3TpJ,67.0
Trio Majoco,Latin,Trio Majoco,25iSwX3wwMgiTl1BcqJbud,100.0
Trio Maravilla,Latin,Trio Maravilla Power Ruidoso,3nDF0P7QBFAUTNfPyDp5Dg,67.0
Trio Marayá,Latin,Trio Maraya,1Fx5i5Q9zXRUj0G6UPe5pg,100.0
Trio Marimberos,Latin,Trio Marimberos,2fr7AggwkjJeISmfbjnEn1,100.0
Trio Matamoros,Latin,Trio Matamoros,49J2FQGwlcwdE3AHT2PSOW,100.0
Trio Mocotó,Latin,Trio Mocoto,5nriuBVz6NDh6k8gTU5WgP,100.0
Trio Naga,EU,Nagabe Trio,1G9ZEXntoXRCiBAuU4iolr,40.0
Trio Nueva Alborada,Latin,,,18.0
Trio Orguideario,Latin,,,11.0
Trio Pahuatlan,Latin,Trio Pahuatlan,2hDWy1indLxfUeitShzwNK,100.0
Trio Palmar,Latin,Trío Palmar,0oQVdjA59U16hHeBNvunqe,100.0
Trio Quisqueya,Latin,Trío Quisqueya,3tssgiZluPRG5b0NMiRakp,100.0
Trio San José,Latin,Trio San José,6BSekoqBxPIEkOqtabqNEs,100.0
Trio Serenata,Latin,Trio Serenata,1XQ6yrNWT17FAepFzRYI5q,100.0
Trio Servando Díaz,Latin,Trío Servando Díaz,0Tc0ze3ZmavJ7JnAAL7fn7,100.0
Trio Singular,Latin,,,25.0
Trio Tamaulipeco De Los Hermanos Samperio,Latin,Trio Tamaulipeco De Los Hermanos Samperio,5WiHWiNScPJZiBx899E6r9,100.0
Trio Tamazunchale,Latin,Trio Tamazunchale,2N5YqeEHk5HWZBLiBsgEqu,100.0
Trio Tesis,Latin,Trío Tesis,76iP7bGaCD7CKQyvRl64wV,100.0
Trio Tipico Paraguayo de Félix Pérez Cardoso,Latin,Trio Tipico Paraguayo de Félix Pérez Cardoso,3qUD6cR8uXXVQx0Z8onUFR,100.0
Trio Vegabajeño,Latin,Trio Vegabajeño,5TphiK6LsT4X5NOZxq3NJB,100.0
Trio Veracruz,Latin,Trio Camalote De Panuco Veracruz,04WBKtEAYw1g4rerqbR7c2,58.0
Trio Xilitla,Latin,Trío Xilitla,3XX173GhCWnN8MjNgeUc5e,100.0
Trio Yara,Latin,Trio Yara,7zpsz8e3IuQHcMR3EWTv7s,100.0
Trio america,Latin,Trio America,2Q5bx4hlR7hB8GqKxsf3gE,100.0
Trio da Paz,Latin,Trio da Paz,3FBHOUsJZckYtcyVOXWekD,100.0
Trio de México,Latin,Trios de Mexico,1iXvNC4dw6uoQz6cKA8Ths,97.0
Trio malvin,Latin,,,29.0
Trio/Marimberos,Latin,Trio Marimberos,2fr7AggwkjJeISmfbjnEn1,93.0
Triorganico,Latin,TriOrganico,5Ja3qVCVU66KnJzhVKjs2H,100.0
Trios de Mexico,Latin,Trios de Mexico,1iXvNC4dw6uoQz6cKA8Ths,100.0
Triple Booking,JP,,,12.0
Triple H,KR,Triple H,1klFdLh3pak3eOtJP0styY,100.0
Triple S,KR,Triple Seven,7cOcEjYXnkleFMc5J8ypBN,80.0
Triple8,KR,Triple C & Underworld 805 Family,5z5nP0iK4cflSHbjX1a4iR,36.0
Trippple Nippples,JP,TRIPPPLE NIPPPLES,1DRjqdctQWIUX68yOHT8t2,100.0
Tripulacion,Latin,La Skandalosa Tripulación,3dTtKHXPMLmyevUFZO941G,61.0
Trisan,JP,Trisana Music,1kgbSgEkfPrFWA2Jo0hQCD,63.0
Trish Thuy Trang,VN,Trish Thuy Trang,3RygOajBf8Wi5k8rfoTKJ5,100.0
Trisha Yearwood,USUK,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,100.0
Triumph,USUK,Triumph,4YfnJEbTz8QLD5FusYFwV6,100.0
Triumvirat,USUK,III.Triumviratus,7eXsiMTeCI6OnSasOeck1b,77.0
Trixter,USUK,Trixter,4M3TtMs03DHCYvzbgzBnyZ,100.0
Trixy Star,Latin,Trixy Star,669gdpOzac1AzsD4Zb44yQ,100.0
Triệu Tiến Vượng,VN,Trieu Tien Vuong,2sqJq1GevpQ1B0eYRip1zN,100.0
Trmo Los Panchos,Latin,,,21.0
Troldmandens Lærling,EU,Troldmandens Lærling,54X4oEezD3XQMOapme8DEi,100.0
Tromboranga Orquesta,Latin,,,17.0
Trong,VN,Lê Cát Trọng Lý,7hLz2ZikFy4ZwDZS12Z77n,50.0
Tronie Ngô,VN,Tronie Ngô,6wIdy9a2M1O8E9iWUtMzIB,100.0
Troop,USUK,Troop,5r7mGejWrGSxheAYEIfSwI,100.0
Trop Montune,Latin,Trop Montune,6sSzBc0ZpB22F5X2U4DkG1,100.0
Tropical,KR,Tropicalísimo Apache,1veLiIQBt4YcFO5Z36DwFO,57.0
Tropical Jazz Big Band XI,Latin,,,14.0
Tropical Panamá,Latin,Tropical Panamá,5ztS529zLHyaHXhGi0kwsb,100.0
Tropical Steel Band,Latin,Tropical Steel Band,6UXOBBb8T2XAR4WRKsLuLv,100.0
Tropical latino,Latin,Benny y Sus Tropicales Latinos,6aNXgB7oyiwvdBPOzzFHgU,67.0
Tropicales,Latin,Ritmos Tropicales,0FGSJ6srjxm9LYVHKGDMPu,74.0
Tropicana,Latin,Sonora Tropicana,0XKgjkHamDZy6obrO52fIs,72.0
Tropicana All Stars,Latin,Tropicana All Stars,6FC8MYXwLOvgLYpZwCMcQi,100.0
Trouble,USUK,Trouble,3OMd4I5GX8Hz51SLS0C2Fm,100.0
Trouble Maker,KR,Trouble Maker,0ztjVBmFk6OuHq6XBBwMI9,100.0
Trovadores Norteños,Latin,Trovadores Norteños,4om28n5hpCVq8uebM5fvi2,100.0
Troy Cartwright,USUK,Troy Cartwright,24I45QsPZf5Gr7aVlVmTfr,100.0
Troye Sivan,USUK,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,100.0
Truc Nhan,VN,Trúc Nhân,1dmaHHd1Xbd85cT1egYb4w,100.0
True Kiss Destination,JP,TRUE KiSS DESTiNATiON,4g6xareaIOuRyvFRSU1UNm,100.0
Trung Kiên,VN,Bác. Thái Kiên Trung,0HWS14c2Alrhnyi0FBjkX6,40.0
Trung Quân,VN,Trung Quân,5Cf9nBDNc99UFkq9Yqap7Q,100.0
Trung Đức,VN,Nguyễn Trung Đức,0AOAMHZgHaxM71om8IDGsv,72.0
Trungg I.U,VN,Trungg I.U,6Ue0BbbTOdBjcO4QZB5sio,100.0
Truong Dan Huy,VN,Trương Đan Huy,47bjh7cn90Gt6Q0GUSgvGZ,100.0
Truong Dinh Phong,VN,,,20.0
Truong Thi Quynh Hanh,VN,Truong Thi Quynh Hanh,4HV0yoclphwNw68w6kLQ3X,100.0
Truong Vu,VN,Trường Vũ,78P4eADp0NwlcU4tsRCBdo,100.0
Truong the Vinh,VN,Trương Thế Vinh,2Dqd1HqXNuDhsdR7BGT590,100.0
Trupen,JP,,,22.0
Truslow,USUK,Truslow,0zBShgJCo19qQZtM0CZxJv,100.0
Truyền Hình FPT,VN,Truyền Hình FPT,3eVRIcs5It7zV5sMc7O1hT,100.0
Try Andrian,KR,,,43.0
Trà My Idol,VN,Trà My Idol,17NBKc6hvO5JPyK7BU1T1Z,100.0
Trân Van Khê,VN,Tran Van Khé,3iJSZi1WNtRqFuVsbel1HN,100.0
"Trío Autóctono ""Los Ruiseñortes De México""",Latin,,,9.0
Trío González,Latin,Trio Jilgueros de González,0PqJAzV7BkxS2cltPE7rO2,67.0
Trío Gorosito Cataldi de la Vega,Latin,"Trio Gorosito, Cataldi, De la Vega",0Ht4ifXkaC7U7Qg60SWW8f,97.0
Trío Guadalajara,Latin,Trío Guadalajara,3JuisWId2171dfLkNLO1vi,100.0
Trío Habana,Latin,El Trio Habana,0lLDCITaUMl6r42Kjp07Th,88.0
Trío Hermanas Lago,Latin,Trío Hermanas Lago,76ubH6cQaiHCC035LTxYhL,100.0
Trío Huasteco del Pánuco,Latin,Trio los Huastecos del Panuco Veracruz,3r4TiQKDE90OxZ2GjoPy1Z,77.0
